"agency_cd"	"site_no"	"Date"	"Flow"	"Flow_cd"
"USGS"	"01509000"	1947-01-29	1270	"A"
"USGS"	"01509000"	1947-01-30	1130	"A"
"USGS"	"01509000"	1947-01-31	2630	"A"
"USGS"	"01509000"	1947-02-01	2260	"A"
"USGS"	"01509000"	1947-02-02	1410	"A"
"USGS"	"01509000"	1947-02-03	1080	"A"
"USGS"	"01509000"	1947-02-04	931	"A"
"USGS"	"01509000"	1947-02-05	720	"A"
"USGS"	"01509000"	1947-02-06	600	"A"
"USGS"	"01509000"	1947-02-07	626	"A"
"USGS"	"01509000"	1947-02-08	591	"A"
"USGS"	"01509000"	1947-02-09	490	"A"
"USGS"	"01509000"	1947-02-10	482	"A"
"USGS"	"01509000"	1947-02-11	473	"A"
"USGS"	"01509000"	1947-02-12	450	"A"
"USGS"	"01509000"	1947-02-13	440	"A"
"USGS"	"01509000"	1947-02-14	430	"A"
"USGS"	"01509000"	1947-02-15	424	"A"
"USGS"	"01509000"	1947-02-16	412	"A"
"USGS"	"01509000"	1947-02-17	366	"A"
"USGS"	"01509000"	1947-02-18	347	"A"
"USGS"	"01509000"	1947-02-19	316	"A"
"USGS"	"01509000"	1947-02-20	270	"A"
"USGS"	"01509000"	1947-02-21	280	"A"
"USGS"	"01509000"	1947-02-22	252	"A"
"USGS"	"01509000"	1947-02-23	248	"A"
"USGS"	"01509000"	1947-02-24	258	"A"
"USGS"	"01509000"	1947-02-25	252	"A"
"USGS"	"01509000"	1947-02-26	238	"A"
"USGS"	"01509000"	1947-02-27	232	"A"
"USGS"	"01509000"	1947-02-28	226	"A"
"USGS"	"01509000"	1947-03-01	225	"A"
"USGS"	"01509000"	1947-03-02	224	"A"
"USGS"	"01509000"	1947-03-03	187	"A"
"USGS"	"01509000"	1947-03-04	183	"A"
"USGS"	"01509000"	1947-03-05	200	"A"
"USGS"	"01509000"	1947-03-06	214	"A"
"USGS"	"01509000"	1947-03-07	220	"A"
"USGS"	"01509000"	1947-03-08	215	"A"
"USGS"	"01509000"	1947-03-09	212	"A"
"USGS"	"01509000"	1947-03-10	210	"A"
"USGS"	"01509000"	1947-03-11	202	"A"
"USGS"	"01509000"	1947-03-12	203	"A"
"USGS"	"01509000"	1947-03-13	213	"A"
"USGS"	"01509000"	1947-03-14	368	"A"
"USGS"	"01509000"	1947-03-15	1250	"A"
"USGS"	"01509000"	1947-03-16	1370	"A"
"USGS"	"01509000"	1947-03-17	1150	"A"
"USGS"	"01509000"	1947-03-18	937	"A"
"USGS"	"01509000"	1947-03-19	800	"A"
"USGS"	"01509000"	1947-03-20	740	"A"
"USGS"	"01509000"	1947-03-21	720	"A"
"USGS"	"01509000"	1947-03-22	775	"A"
"USGS"	"01509000"	1947-03-23	704	"A"
"USGS"	"01509000"	1947-03-24	1540	"A"
"USGS"	"01509000"	1947-03-25	4120	"A"
"USGS"	"01509000"	1947-03-26	3770	"A"
"USGS"	"01509000"	1947-03-27	2480	"A"
"USGS"	"01509000"	1947-03-28	1830	"A"
"USGS"	"01509000"	1947-03-29	1480	"A"
"USGS"	"01509000"	1947-03-30	1190	"A"
"USGS"	"01509000"	1947-03-31	1030	"A"
"USGS"	"01509000"	1947-04-01	1050	"A"
"USGS"	"01509000"	1947-04-02	1390	"A"
"USGS"	"01509000"	1947-04-03	2240	"A"
"USGS"	"01509000"	1947-04-04	2400	"A"
"USGS"	"01509000"	1947-04-05	3550	"A"
"USGS"	"01509000"	1947-04-06	6380	"A"
"USGS"	"01509000"	1947-04-07	5570	"A"
"USGS"	"01509000"	1947-04-08	2990	"A"
"USGS"	"01509000"	1947-04-09	2180	"A"
"USGS"	"01509000"	1947-04-10	1780	"A"
"USGS"	"01509000"	1947-04-11	1680	"A"
"USGS"	"01509000"	1947-04-12	1850	"A"
"USGS"	"01509000"	1947-04-13	1600	"A"
"USGS"	"01509000"	1947-04-14	1220	"A"
"USGS"	"01509000"	1947-04-15	1010	"A"
"USGS"	"01509000"	1947-04-16	913	"A"
"USGS"	"01509000"	1947-04-17	925	"A"
"USGS"	"01509000"	1947-04-18	797	"A"
"USGS"	"01509000"	1947-04-19	775	"A"
"USGS"	"01509000"	1947-04-20	786	"A"
"USGS"	"01509000"	1947-04-21	1070	"A"
"USGS"	"01509000"	1947-04-22	1050	"A"
"USGS"	"01509000"	1947-04-23	1040	"A"
"USGS"	"01509000"	1947-04-24	884	"A"
"USGS"	"01509000"	1947-04-25	848	"A"
"USGS"	"01509000"	1947-04-26	907	"A"
"USGS"	"01509000"	1947-04-27	860	"A"
"USGS"	"01509000"	1947-04-28	872	"A"
"USGS"	"01509000"	1947-04-29	731	"A"
"USGS"	"01509000"	1947-04-30	688	"A"
"USGS"	"01509000"	1947-05-01	919	"A"
"USGS"	"01509000"	1947-05-02	919	"A"
"USGS"	"01509000"	1947-05-03	1300	"A"
"USGS"	"01509000"	1947-05-04	1040	"A"
"USGS"	"01509000"	1947-05-05	949	"A"
"USGS"	"01509000"	1947-05-06	1110	"A"
"USGS"	"01509000"	1947-05-07	1020	"A"
"USGS"	"01509000"	1947-05-08	1320	"A"
"USGS"	"01509000"	1947-05-09	1160	"A"
"USGS"	"01509000"	1947-05-10	949	"A"
"USGS"	"01509000"	1947-05-11	820	"A"
"USGS"	"01509000"	1947-05-12	720	"A"
"USGS"	"01509000"	1947-05-13	662	"A"
"USGS"	"01509000"	1947-05-14	742	"A"
"USGS"	"01509000"	1947-05-15	688	"A"
"USGS"	"01509000"	1947-05-16	591	"A"
"USGS"	"01509000"	1947-05-17	562	"A"
"USGS"	"01509000"	1947-05-18	567	"A"
"USGS"	"01509000"	1947-05-19	854	"A"
"USGS"	"01509000"	1947-05-20	742	"A"
"USGS"	"01509000"	1947-05-21	731	"A"
"USGS"	"01509000"	1947-05-22	2430	"A"
"USGS"	"01509000"	1947-05-23	2580	"A"
"USGS"	"01509000"	1947-05-24	1570	"A"
"USGS"	"01509000"	1947-05-25	1630	"A"
"USGS"	"01509000"	1947-05-26	2560	"A"
"USGS"	"01509000"	1947-05-27	1910	"A"
"USGS"	"01509000"	1947-05-28	1380	"A"
"USGS"	"01509000"	1947-05-29	1240	"A"
"USGS"	"01509000"	1947-05-30	1650	"A"
"USGS"	"01509000"	1947-05-31	1160	"A"
"USGS"	"01509000"	1947-06-01	940	"A"
"USGS"	"01509000"	1947-06-02	860	"A"
"USGS"	"01509000"	1947-06-03	3800	"A"
"USGS"	"01509000"	1947-06-04	4100	"A"
"USGS"	"01509000"	1947-06-05	2320	"A"
"USGS"	"01509000"	1947-06-06	1550	"A"
"USGS"	"01509000"	1947-06-07	1220	"A"
"USGS"	"01509000"	1947-06-08	1240	"A"
"USGS"	"01509000"	1947-06-09	1100	"A"
"USGS"	"01509000"	1947-06-10	880	"A"
"USGS"	"01509000"	1947-06-11	720	"A"
"USGS"	"01509000"	1947-06-12	620	"A"
"USGS"	"01509000"	1947-06-13	560	"A"
"USGS"	"01509000"	1947-06-14	580	"A"
"USGS"	"01509000"	1947-06-15	760	"A"
"USGS"	"01509000"	1947-06-16	600	"A"
"USGS"	"01509000"	1947-06-17	500	"A"
"USGS"	"01509000"	1947-06-18	470	"A"
"USGS"	"01509000"	1947-06-19	420	"A"
"USGS"	"01509000"	1947-06-20	370	"A"
"USGS"	"01509000"	1947-06-21	340	"A"
"USGS"	"01509000"	1947-06-22	320	"A"
"USGS"	"01509000"	1947-06-23	300	"A"
"USGS"	"01509000"	1947-06-24	320	"A"
"USGS"	"01509000"	1947-06-25	460	"A"
"USGS"	"01509000"	1947-06-26	416	"A"
"USGS"	"01509000"	1947-06-27	374	"A"
"USGS"	"01509000"	1947-06-28	321	"A"
"USGS"	"01509000"	1947-06-29	282	"A"
"USGS"	"01509000"	1947-06-30	261	"A"
"USGS"	"01509000"	1947-07-01	241	"A"
"USGS"	"01509000"	1947-07-02	372	"A"
"USGS"	"01509000"	1947-07-03	305	"A"
"USGS"	"01509000"	1947-07-04	255	"A"
"USGS"	"01509000"	1947-07-05	235	"A"
"USGS"	"01509000"	1947-07-06	216	"A"
"USGS"	"01509000"	1947-07-07	763	"A"
"USGS"	"01509000"	1947-07-08	1540	"A"
"USGS"	"01509000"	1947-07-09	1260	"A"
"USGS"	"01509000"	1947-07-10	766	"A"
"USGS"	"01509000"	1947-07-11	566	"A"
"USGS"	"01509000"	1947-07-12	478	"A"
"USGS"	"01509000"	1947-07-13	448	"A"
"USGS"	"01509000"	1947-07-14	386	"A"
"USGS"	"01509000"	1947-07-15	354	"A"
"USGS"	"01509000"	1947-07-16	370	"A"
"USGS"	"01509000"	1947-07-17	417	"A"
"USGS"	"01509000"	1947-07-18	428	"A"
"USGS"	"01509000"	1947-07-19	693	"A"
"USGS"	"01509000"	1947-07-20	514	"A"
"USGS"	"01509000"	1947-07-21	408	"A"
"USGS"	"01509000"	1947-07-22	700	"A"
"USGS"	"01509000"	1947-07-23	898	"A"
"USGS"	"01509000"	1947-07-24	565	"A"
"USGS"	"01509000"	1947-07-25	444	"A"
"USGS"	"01509000"	1947-07-26	381	"A"
"USGS"	"01509000"	1947-07-27	338	"A"
"USGS"	"01509000"	1947-07-28	348	"A"
"USGS"	"01509000"	1947-07-29	320	"A"
"USGS"	"01509000"	1947-07-30	301	"A"
"USGS"	"01509000"	1947-07-31	294	"A"
"USGS"	"01509000"	1947-08-01	249	"A"
"USGS"	"01509000"	1947-08-02	216	"A"
"USGS"	"01509000"	1947-08-03	207	"A"
"USGS"	"01509000"	1947-08-04	240	"A"
"USGS"	"01509000"	1947-08-05	213	"A"
"USGS"	"01509000"	1947-08-06	191	"A"
"USGS"	"01509000"	1947-08-07	177	"A"
"USGS"	"01509000"	1947-08-08	159	"A"
"USGS"	"01509000"	1947-08-09	527	"A"
"USGS"	"01509000"	1947-08-10	581	"A"
"USGS"	"01509000"	1947-08-11	325	"A"
"USGS"	"01509000"	1947-08-12	256	"A"
"USGS"	"01509000"	1947-08-13	222	"A"
"USGS"	"01509000"	1947-08-14	194	"A"
"USGS"	"01509000"	1947-08-15	180	"A"
"USGS"	"01509000"	1947-08-16	275	"A"
"USGS"	"01509000"	1947-08-17	247	"A"
"USGS"	"01509000"	1947-08-18	209	"A"
"USGS"	"01509000"	1947-08-19	186	"A"
"USGS"	"01509000"	1947-08-20	173	"A"
"USGS"	"01509000"	1947-08-21	167	"A"
"USGS"	"01509000"	1947-08-22	157	"A"
"USGS"	"01509000"	1947-08-23	150	"A"
"USGS"	"01509000"	1947-08-24	140	"A"
"USGS"	"01509000"	1947-08-25	141	"A"
"USGS"	"01509000"	1947-08-26	128	"A"
"USGS"	"01509000"	1947-08-27	125	"A"
"USGS"	"01509000"	1947-08-28	120	"A"
"USGS"	"01509000"	1947-08-29	114	"A"
"USGS"	"01509000"	1947-08-30	124	"A"
"USGS"	"01509000"	1947-08-31	130	"A"
"USGS"	"01509000"	1947-09-01	109	"A"
"USGS"	"01509000"	1947-09-02	141	"A"
"USGS"	"01509000"	1947-09-03	157	"A"
"USGS"	"01509000"	1947-09-04	126	"A"
"USGS"	"01509000"	1947-09-05	116	"A"
"USGS"	"01509000"	1947-09-06	109	"A"
"USGS"	"01509000"	1947-09-07	101	"A"
"USGS"	"01509000"	1947-09-08	98	"A"
"USGS"	"01509000"	1947-09-09	94	"A"
"USGS"	"01509000"	1947-09-10	90	"A"
"USGS"	"01509000"	1947-09-11	86	"A"
"USGS"	"01509000"	1947-09-12	164	"A"
"USGS"	"01509000"	1947-09-13	204	"A"
"USGS"	"01509000"	1947-09-14	143	"A"
"USGS"	"01509000"	1947-09-15	129	"A"
"USGS"	"01509000"	1947-09-16	113	"A"
"USGS"	"01509000"	1947-09-17	100	"A"
"USGS"	"01509000"	1947-09-18	95	"A"
"USGS"	"01509000"	1947-09-19	94	"A"
"USGS"	"01509000"	1947-09-20	88	"A"
"USGS"	"01509000"	1947-09-21	86	"A"
"USGS"	"01509000"	1947-09-22	96	"A"
"USGS"	"01509000"	1947-09-23	104	"A"
"USGS"	"01509000"	1947-09-24	96	"A"
"USGS"	"01509000"	1947-09-25	89	"A"
"USGS"	"01509000"	1947-09-26	84	"A"
"USGS"	"01509000"	1947-09-27	80	"A"
"USGS"	"01509000"	1947-09-28	78	"A"
"USGS"	"01509000"	1947-09-29	77	"A"
"USGS"	"01509000"	1947-09-30	77	"A"
"USGS"	"01509000"	1947-10-01	78	"A"
"USGS"	"01509000"	1947-10-02	77	"A"
"USGS"	"01509000"	1947-10-03	73	"A"
"USGS"	"01509000"	1947-10-04	73	"A"
"USGS"	"01509000"	1947-10-05	70	"A"
"USGS"	"01509000"	1947-10-06	70	"A"
"USGS"	"01509000"	1947-10-07	68	"A"
"USGS"	"01509000"	1947-10-08	66	"A"
"USGS"	"01509000"	1947-10-09	64	"A"
"USGS"	"01509000"	1947-10-10	63	"A"
"USGS"	"01509000"	1947-10-11	64	"A"
"USGS"	"01509000"	1947-10-12	59	"A"
"USGS"	"01509000"	1947-10-13	62	"A"
"USGS"	"01509000"	1947-10-14	63	"A"
"USGS"	"01509000"	1947-10-15	65	"A"
"USGS"	"01509000"	1947-10-16	63	"A"
"USGS"	"01509000"	1947-10-17	62	"A"
"USGS"	"01509000"	1947-10-18	61	"A"
"USGS"	"01509000"	1947-10-19	62	"A"
"USGS"	"01509000"	1947-10-20	58	"A"
"USGS"	"01509000"	1947-10-21	56	"A"
"USGS"	"01509000"	1947-10-22	54	"A"
"USGS"	"01509000"	1947-10-23	54	"A"
"USGS"	"01509000"	1947-10-24	53	"A"
"USGS"	"01509000"	1947-10-25	52	"A"
"USGS"	"01509000"	1947-10-26	50	"A"
"USGS"	"01509000"	1947-10-27	52	"A"
"USGS"	"01509000"	1947-10-28	52	"A"
"USGS"	"01509000"	1947-10-29	55	"A"
"USGS"	"01509000"	1947-10-30	58	"A"
"USGS"	"01509000"	1947-10-31	73	"A"
"USGS"	"01509000"	1947-11-01	80	"A"
"USGS"	"01509000"	1947-11-02	70	"A"
"USGS"	"01509000"	1947-11-03	65	"A"
"USGS"	"01509000"	1947-11-04	70	"A"
"USGS"	"01509000"	1947-11-05	93	"A"
"USGS"	"01509000"	1947-11-06	91	"A"
"USGS"	"01509000"	1947-11-07	84	"A"
"USGS"	"01509000"	1947-11-08	235	"A"
"USGS"	"01509000"	1947-11-09	381	"A"
"USGS"	"01509000"	1947-11-10	243	"A"
"USGS"	"01509000"	1947-11-11	217	"A"
"USGS"	"01509000"	1947-11-12	455	"A"
"USGS"	"01509000"	1947-11-13	340	"A"
"USGS"	"01509000"	1947-11-14	246	"A"
"USGS"	"01509000"	1947-11-15	204	"A"
"USGS"	"01509000"	1947-11-16	193	"A"
"USGS"	"01509000"	1947-11-17	210	"A"
"USGS"	"01509000"	1947-11-18	182	"A"
"USGS"	"01509000"	1947-11-19	156	"A"
"USGS"	"01509000"	1947-11-20	144	"A"
"USGS"	"01509000"	1947-11-21	139	"A"
"USGS"	"01509000"	1947-11-22	133	"A"
"USGS"	"01509000"	1947-11-23	130	"A"
"USGS"	"01509000"	1947-11-24	136	"A"
"USGS"	"01509000"	1947-11-25	149	"A"
"USGS"	"01509000"	1947-11-26	149	"A"
"USGS"	"01509000"	1947-11-27	125	"A"
"USGS"	"01509000"	1947-11-28	130	"A"
"USGS"	"01509000"	1947-11-29	120	"A"
"USGS"	"01509000"	1947-11-30	114	"A"
"USGS"	"01509000"	1947-12-01	112	"A"
"USGS"	"01509000"	1947-12-02	118	"A"
"USGS"	"01509000"	1947-12-03	138	"A"
"USGS"	"01509000"	1947-12-04	342	"A"
"USGS"	"01509000"	1947-12-05	250	"A"
"USGS"	"01509000"	1947-12-06	235	"A"
"USGS"	"01509000"	1947-12-07	228	"A"
"USGS"	"01509000"	1947-12-08	336	"A"
"USGS"	"01509000"	1947-12-09	421	"A"
"USGS"	"01509000"	1947-12-10	310	"A"
"USGS"	"01509000"	1947-12-11	286	"A"
"USGS"	"01509000"	1947-12-12	256	"A"
"USGS"	"01509000"	1947-12-13	248	"A"
"USGS"	"01509000"	1947-12-14	215	"A"
"USGS"	"01509000"	1947-12-15	228	"A"
"USGS"	"01509000"	1947-12-16	480	"A"
"USGS"	"01509000"	1947-12-17	524	"A"
"USGS"	"01509000"	1947-12-18	392	"A"
"USGS"	"01509000"	1947-12-19	314	"A"
"USGS"	"01509000"	1947-12-20	250	"A"
"USGS"	"01509000"	1947-12-21	285	"A"
"USGS"	"01509000"	1947-12-22	263	"A"
"USGS"	"01509000"	1947-12-23	253	"A"
"USGS"	"01509000"	1947-12-24	227	"A"
"USGS"	"01509000"	1947-12-25	210	"A"
"USGS"	"01509000"	1947-12-26	220	"A"
"USGS"	"01509000"	1947-12-27	213	"A"
"USGS"	"01509000"	1947-12-28	203	"A"
"USGS"	"01509000"	1947-12-29	174	"A"
"USGS"	"01509000"	1947-12-30	170	"A"
"USGS"	"01509000"	1947-12-31	190	"A"
"USGS"	"01509000"	1948-01-01	186	"A"
"USGS"	"01509000"	1948-01-02	191	"A"
"USGS"	"01509000"	1948-01-03	190	"A"
"USGS"	"01509000"	1948-01-04	186	"A"
"USGS"	"01509000"	1948-01-05	177	"A"
"USGS"	"01509000"	1948-01-06	173	"A"
"USGS"	"01509000"	1948-01-07	174	"A"
"USGS"	"01509000"	1948-01-08	171	"A"
"USGS"	"01509000"	1948-01-09	174	"A"
"USGS"	"01509000"	1948-01-10	169	"A"
"USGS"	"01509000"	1948-01-11	165	"A"
"USGS"	"01509000"	1948-01-12	165	"A"
"USGS"	"01509000"	1948-01-13	185	"A"
"USGS"	"01509000"	1948-01-14	135	"A"
"USGS"	"01509000"	1948-01-15	130	"A"
"USGS"	"01509000"	1948-01-16	150	"A"
"USGS"	"01509000"	1948-01-17	150	"A"
"USGS"	"01509000"	1948-01-18	140	"A"
"USGS"	"01509000"	1948-01-19	130	"A"
"USGS"	"01509000"	1948-01-20	135	"A"
"USGS"	"01509000"	1948-01-21	140	"A"
"USGS"	"01509000"	1948-01-22	130	"A"
"USGS"	"01509000"	1948-01-23	125	"A"
"USGS"	"01509000"	1948-01-24	120	"A"
"USGS"	"01509000"	1948-01-25	125	"A"
"USGS"	"01509000"	1948-01-26	125	"A"
"USGS"	"01509000"	1948-01-27	120	"A"
"USGS"	"01509000"	1948-01-28	116	"A"
"USGS"	"01509000"	1948-01-29	110	"A"
"USGS"	"01509000"	1948-01-30	100	"A"
"USGS"	"01509000"	1948-01-31	104	"A"
"USGS"	"01509000"	1948-02-01	110	"A"
"USGS"	"01509000"	1948-02-02	106	"A"
"USGS"	"01509000"	1948-02-03	102	"A"
"USGS"	"01509000"	1948-02-04	92	"A"
"USGS"	"01509000"	1948-02-05	92	"A"
"USGS"	"01509000"	1948-02-06	84	"A"
"USGS"	"01509000"	1948-02-07	78	"A"
"USGS"	"01509000"	1948-02-08	74	"A"
"USGS"	"01509000"	1948-02-09	72	"A"
"USGS"	"01509000"	1948-02-10	70	"A"
"USGS"	"01509000"	1948-02-11	74	"A"
"USGS"	"01509000"	1948-02-12	74	"A"
"USGS"	"01509000"	1948-02-13	80	"A"
"USGS"	"01509000"	1948-02-14	250	"A"
"USGS"	"01509000"	1948-02-15	700	"A"
"USGS"	"01509000"	1948-02-16	640	"A"
"USGS"	"01509000"	1948-02-17	600	"A"
"USGS"	"01509000"	1948-02-18	680	"A"
"USGS"	"01509000"	1948-02-19	780	"A"
"USGS"	"01509000"	1948-02-20	1100	"A"
"USGS"	"01509000"	1948-02-21	920	"A"
"USGS"	"01509000"	1948-02-22	800	"A"
"USGS"	"01509000"	1948-02-23	660	"A"
"USGS"	"01509000"	1948-02-24	592	"A"
"USGS"	"01509000"	1948-02-25	550	"A"
"USGS"	"01509000"	1948-02-26	549	"A"
"USGS"	"01509000"	1948-02-27	486	"A"
"USGS"	"01509000"	1948-02-28	472	"A"
"USGS"	"01509000"	1948-02-29	585	"A"
"USGS"	"01509000"	1948-03-01	460	"A"
"USGS"	"01509000"	1948-03-02	450	"A"
"USGS"	"01509000"	1948-03-03	430	"A"
"USGS"	"01509000"	1948-03-04	390	"A"
"USGS"	"01509000"	1948-03-05	310	"A"
"USGS"	"01509000"	1948-03-06	320	"A"
"USGS"	"01509000"	1948-03-07	350	"A"
"USGS"	"01509000"	1948-03-08	354	"A"
"USGS"	"01509000"	1948-03-09	330	"A"
"USGS"	"01509000"	1948-03-10	314	"A"
"USGS"	"01509000"	1948-03-11	280	"A"
"USGS"	"01509000"	1948-03-12	240	"A"
"USGS"	"01509000"	1948-03-13	260	"A"
"USGS"	"01509000"	1948-03-14	260	"A"
"USGS"	"01509000"	1948-03-15	266	"A"
"USGS"	"01509000"	1948-03-16	1320	"A"
"USGS"	"01509000"	1948-03-17	4250	"A"
"USGS"	"01509000"	1948-03-18	2790	"A"
"USGS"	"01509000"	1948-03-19	2670	"A"
"USGS"	"01509000"	1948-03-20	6540	"A"
"USGS"	"01509000"	1948-03-21	6000	"A"
"USGS"	"01509000"	1948-03-22	6760	"A"
"USGS"	"01509000"	1948-03-23	4520	"A"
"USGS"	"01509000"	1948-03-24	2840	"A"
"USGS"	"01509000"	1948-03-25	2150	"A"
"USGS"	"01509000"	1948-03-26	1640	"A"
"USGS"	"01509000"	1948-03-27	1470	"A"
"USGS"	"01509000"	1948-03-28	1520	"A"
"USGS"	"01509000"	1948-03-29	1230	"A"
"USGS"	"01509000"	1948-03-30	1020	"A"
"USGS"	"01509000"	1948-03-31	866	"A"
"USGS"	"01509000"	1948-04-01	854	"A"
"USGS"	"01509000"	1948-04-02	1440	"A"
"USGS"	"01509000"	1948-04-03	1400	"A"
"USGS"	"01509000"	1948-04-04	1070	"A"
"USGS"	"01509000"	1948-04-05	955	"A"
"USGS"	"01509000"	1948-04-06	985	"A"
"USGS"	"01509000"	1948-04-07	1030	"A"
"USGS"	"01509000"	1948-04-08	837	"A"
"USGS"	"01509000"	1948-04-09	764	"A"
"USGS"	"01509000"	1948-04-10	678	"A"
"USGS"	"01509000"	1948-04-11	715	"A"
"USGS"	"01509000"	1948-04-12	1080	"A"
"USGS"	"01509000"	1948-04-13	803	"A"
"USGS"	"01509000"	1948-04-14	1070	"A"
"USGS"	"01509000"	1948-04-15	1520	"A"
"USGS"	"01509000"	1948-04-16	1180	"A"
"USGS"	"01509000"	1948-04-17	1020	"A"
"USGS"	"01509000"	1948-04-18	831	"A"
"USGS"	"01509000"	1948-04-19	731	"A"
"USGS"	"01509000"	1948-04-20	672	"A"
"USGS"	"01509000"	1948-04-21	991	"A"
"USGS"	"01509000"	1948-04-22	814	"A"
"USGS"	"01509000"	1948-04-23	688	"A"
"USGS"	"01509000"	1948-04-24	641	"A"
"USGS"	"01509000"	1948-04-25	820	"A"
"USGS"	"01509000"	1948-04-26	691	"A"
"USGS"	"01509000"	1948-04-27	591	"A"
"USGS"	"01509000"	1948-04-28	531	"A"
"USGS"	"01509000"	1948-04-29	514	"A"
"USGS"	"01509000"	1948-04-30	504	"A"
"USGS"	"01509000"	1948-05-01	562	"A"
"USGS"	"01509000"	1948-05-02	473	"A"
"USGS"	"01509000"	1948-05-03	419	"A"
"USGS"	"01509000"	1948-05-04	384	"A"
"USGS"	"01509000"	1948-05-05	366	"A"
"USGS"	"01509000"	1948-05-06	354	"A"
"USGS"	"01509000"	1948-05-07	352	"A"
"USGS"	"01509000"	1948-05-08	427	"A"
"USGS"	"01509000"	1948-05-09	379	"A"
"USGS"	"01509000"	1948-05-10	516	"A"
"USGS"	"01509000"	1948-05-11	570	"A"
"USGS"	"01509000"	1948-05-12	451	"A"
"USGS"	"01509000"	1948-05-13	960	"A"
"USGS"	"01509000"	1948-05-14	2120	"A"
"USGS"	"01509000"	1948-05-15	1910	"A"
"USGS"	"01509000"	1948-05-16	1380	"A"
"USGS"	"01509000"	1948-05-17	1100	"A"
"USGS"	"01509000"	1948-05-18	1080	"A"
"USGS"	"01509000"	1948-05-19	1320	"A"
"USGS"	"01509000"	1948-05-20	967	"A"
"USGS"	"01509000"	1948-05-21	1130	"A"
"USGS"	"01509000"	1948-05-22	1220	"A"
"USGS"	"01509000"	1948-05-23	1180	"A"
"USGS"	"01509000"	1948-05-24	1160	"A"
"USGS"	"01509000"	1948-05-25	925	"A"
"USGS"	"01509000"	1948-05-26	786	"A"
"USGS"	"01509000"	1948-05-27	680	"A"
"USGS"	"01509000"	1948-05-28	608	"A"
"USGS"	"01509000"	1948-05-29	581	"A"
"USGS"	"01509000"	1948-05-30	538	"A"
"USGS"	"01509000"	1948-05-31	472	"A"
"USGS"	"01509000"	1948-06-01	428	"A"
"USGS"	"01509000"	1948-06-02	393	"A"
"USGS"	"01509000"	1948-06-03	367	"A"
"USGS"	"01509000"	1948-06-04	347	"A"
"USGS"	"01509000"	1948-06-05	450	"A"
"USGS"	"01509000"	1948-06-06	437	"A"
"USGS"	"01509000"	1948-06-07	440	"A"
"USGS"	"01509000"	1948-06-08	1120	"A"
"USGS"	"01509000"	1948-06-09	831	"A"
"USGS"	"01509000"	1948-06-10	587	"A"
"USGS"	"01509000"	1948-06-11	474	"A"
"USGS"	"01509000"	1948-06-12	401	"A"
"USGS"	"01509000"	1948-06-13	374	"A"
"USGS"	"01509000"	1948-06-14	339	"A"
"USGS"	"01509000"	1948-06-15	314	"A"
"USGS"	"01509000"	1948-06-16	284	"A"
"USGS"	"01509000"	1948-06-17	262	"A"
"USGS"	"01509000"	1948-06-18	244	"A"
"USGS"	"01509000"	1948-06-19	230	"A"
"USGS"	"01509000"	1948-06-20	214	"A"
"USGS"	"01509000"	1948-06-21	196	"A"
"USGS"	"01509000"	1948-06-22	190	"A"
"USGS"	"01509000"	1948-06-23	237	"A"
"USGS"	"01509000"	1948-06-24	297	"A"
"USGS"	"01509000"	1948-06-25	322	"A"
"USGS"	"01509000"	1948-06-26	233	"A"
"USGS"	"01509000"	1948-06-27	208	"A"
"USGS"	"01509000"	1948-06-28	258	"A"
"USGS"	"01509000"	1948-06-29	465	"A"
"USGS"	"01509000"	1948-06-30	317	"A"
"USGS"	"01509000"	1948-07-01	249	"A"
"USGS"	"01509000"	1948-07-02	213	"A"
"USGS"	"01509000"	1948-07-03	191	"A"
"USGS"	"01509000"	1948-07-04	177	"A"
"USGS"	"01509000"	1948-07-05	172	"A"
"USGS"	"01509000"	1948-07-06	203	"A"
"USGS"	"01509000"	1948-07-07	228	"A"
"USGS"	"01509000"	1948-07-08	191	"A"
"USGS"	"01509000"	1948-07-09	165	"A"
"USGS"	"01509000"	1948-07-10	137	"A"
"USGS"	"01509000"	1948-07-11	131	"A"
"USGS"	"01509000"	1948-07-12	126	"A"
"USGS"	"01509000"	1948-07-13	158	"A"
"USGS"	"01509000"	1948-07-14	191	"A"
"USGS"	"01509000"	1948-07-15	154	"A"
"USGS"	"01509000"	1948-07-16	136	"A"
"USGS"	"01509000"	1948-07-17	127	"A"
"USGS"	"01509000"	1948-07-18	126	"A"
"USGS"	"01509000"	1948-07-19	118	"A"
"USGS"	"01509000"	1948-07-20	111	"A"
"USGS"	"01509000"	1948-07-21	114	"A"
"USGS"	"01509000"	1948-07-22	144	"A"
"USGS"	"01509000"	1948-07-23	151	"A"
"USGS"	"01509000"	1948-07-24	267	"A"
"USGS"	"01509000"	1948-07-25	173	"A"
"USGS"	"01509000"	1948-07-26	144	"A"
"USGS"	"01509000"	1948-07-27	134	"A"
"USGS"	"01509000"	1948-07-28	124	"A"
"USGS"	"01509000"	1948-07-29	113	"A"
"USGS"	"01509000"	1948-07-30	107	"A"
"USGS"	"01509000"	1948-07-31	118	"A"
"USGS"	"01509000"	1948-08-01	105	"A"
"USGS"	"01509000"	1948-08-02	97	"A"
"USGS"	"01509000"	1948-08-03	87	"A"
"USGS"	"01509000"	1948-08-04	82	"A"
